GSM_IDENTIFIER	TYPE_NOVEL	CLASS	TYPE
GSM1213692	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213810	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213691	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213688	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213742	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213739	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213741	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM1213740	Lung cancer	Tumor	Lung cancer - Adenocarcinoma
GSM318086	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM318128	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM318123	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM318119	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM117689	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM138009	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM117757	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM76630	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM76594	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM231891	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748226	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748228	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748227	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748225	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748224	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748221	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748223	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748222	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748229	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748260	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748268	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748270	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748269	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748267	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748263	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748261	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748220	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748262	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748266	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748259	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748216	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748197	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748199	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748198	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM1465997	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM1465995	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM1465991	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM1465990	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM1465992	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM1465996	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748200	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748201	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748212	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748272	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748214	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748211	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748207	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748203	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748202	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748206	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748210	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748217	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748273	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748357	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748359	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748358	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748356	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748355	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748352	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748354	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748353	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748360	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748362	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748365	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748363	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748351	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748364	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748366	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748361	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748349	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748300	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748337	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748336	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748299	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748297	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748275	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748274	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748296	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748298	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748338	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748339	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748347	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748348	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748346	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748344	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748342	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748341	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748343	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748345	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM748350	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873385	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873392	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873387	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873389	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873391	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873393	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873390	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873388	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873386	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873397	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873394	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873396	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM873395	Lung cancer	Tumor	Lung cancer - Neuroendocrine
GSM258565	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258563	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258562	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258553	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258566	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258556	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258555	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258557	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258596	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258594	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258603	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258599	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258590	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258585	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258578	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258583	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258580	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM258570	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM318105	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475806	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475664	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475804	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475668	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475674	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475694	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475789	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475801	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475719	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475748	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475763	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475751	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475756	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475759	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475760	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475758	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475753	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475778	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475744	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475730	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475731	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475728	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475735	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475713	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475782	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475733	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM475762	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM88949	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM138003	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM203641	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM179801	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM203732	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM203699	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM152624	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM152609	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM117763	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM152757	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM152670	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM102450	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM102451	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM102556	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM117610	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231874	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM117629	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM102507	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM102553	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM53167	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46976	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46973	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46936	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231952	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231950	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM277696	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM277678	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231907	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231897	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231885	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM231899	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM301680	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM301693	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46850	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46868	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46884	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46833	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM46817	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM353933	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM38100	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM38103	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM621274	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM621278	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748141	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748148	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748145	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748136	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748133	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748119	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748132	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748120	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748151	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748155	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748177	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748183	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748182	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748172	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748163	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748156	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748117	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748159	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748165	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748154	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748112	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748074	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748084	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748076	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748072	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748066	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748063	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748062	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748065	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748067	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748088	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748093	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748109	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748191	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748110	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748106	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748099	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748097	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748095	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748098	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748105	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748115	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748192	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748283	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748285	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748284	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748282	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748281	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748258	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748280	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748265	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748286	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748288	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748302	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748304	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748303	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748301	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748294	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748291	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748257	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748292	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748295	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748287	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748255	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748218	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748244	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748219	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748215	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748209	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748195	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748193	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748196	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748213	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748245	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748246	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748253	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748059	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748254	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748252	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748250	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748248	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748247	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748249	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748251	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748256	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748056	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1465994	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1465999	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1465998	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1465993	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748305	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748061	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748312	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748320	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748323	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748324	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748319	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748321	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748317	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748313	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748335	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748314	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748315	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748325	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748316	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748318	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748326	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748310	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748334	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748308	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748307	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748333	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748309	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748332	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748328	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748327	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748329	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748311	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748331	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748330	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM748306	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835316	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835323	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835315	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835324	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835314	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835325	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835353	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835354	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835326	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835355	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835313	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835360	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835358	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835356	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835361	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM835359	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019276	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019271	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019277	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019279	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019280	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019278	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019227	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019235	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
GSM1019233	Lung cancer	Tumor	Lung cancer - Squamous cell carcinoma
